region,day,month,year,est_infections_mean
arkansas,30,6,2020,404.6235
arkansas,1,7,2020,408.4674
arkansas,2,7,2020,412.7705
arkansas,3,7,2020,417.1742
arkansas,4,7,2020,421.6305
arkansas,5,7,2020,426.301
arkansas,6,7,2020,431.1816
arkansas,7,7,2020,436.2695
arkansas,8,7,2020,441.7431
arkansas,9,7,2020,447.673
arkansas,10,7,2020,453.7771
arkansas,11,7,2020,460.0084
arkansas,12,7,2020,466.493
arkansas,13,7,2020,473.2294
arkansas,14,7,2020,480.217
arkansas,15,7,2020,487.5959
arkansas,16,7,2020,495.437
arkansas,17,7,2020,503.5372
arkansas,18,7,2020,511.8502
arkansas,19,7,2020,520.4647
arkansas,20,7,2020,529.3823
arkansas,21,7,2020,538.6046
arkansas,22,7,2020,548.2294
arkansas,23,7,2020,558.3284
arkansas,24,7,2020,568.783
arkansas,25,7,2020,579.5454
arkansas,26,7,2020,590.6623
arkansas,27,7,2020,602.126
arkansas,28,7,2020,613.9125
arkansas,29,7,2020,626.0347
arkansas,30,7,2020,638.5487
arkansas,31,7,2020,651.4298
arkansas,1,8,2020,664.5963
arkansas,2,8,2020,678.0078
arkansas,3,8,2020,691.6179
arkansas,4,8,2020,705.3906
arkansas,5,8,2020,719.2746
arkansas,6,8,2020,733.2873
arkansas,7,8,2020,747.5177
arkansas,8,8,2020,761.8929
arkansas,9,8,2020,776.3204
arkansas,10,8,2020,790.7865
arkansas,11,8,2020,805.2844
arkansas,12,8,2020,819.7081
arkansas,13,8,2020,834.0963
arkansas,14,8,2020,848.7091
arkansas,15,8,2020,971.787
arkansas,16,8,2020,1107.58
arkansas,17,8,2020,1151.116
arkansas,18,8,2020,1205.014
arkansas,19,8,2020,1265.527
arkansas,20,8,2020,1330.704
arkansas,21,8,2020,1400.115
arkansas,22,8,2020,1473.179
arkansas,23,8,2020,1549.295
arkansas,24,8,2020,1628.377
arkansas,25,8,2020,1710.404
arkansas,26,8,2020,1794.824
arkansas,27,8,2020,1881.639
arkansas,28,8,2020,1971.975
arkansas,29,8,2020,2065.741
arkansas,30,8,2020,2162.249
arkansas,31,8,2020,2261.449
arkansas,1,9,2020,2363.263
arkansas,2,9,2020,2466.671
arkansas,3,9,2020,2571.558
arkansas,4,9,2020,2679.724
arkansas,5,9,2020,2790.938
arkansas,6,9,2020,2903.976
arkansas,7,9,2020,3018.688
arkansas,8,9,2020,3134.878
arkansas,9,9,2020,3250.856
arkansas,10,9,2020,3366.374
arkansas,11,9,2020,3484.197
arkansas,12,9,2020,3603.975
arkansas,13,9,2020,3723.84
arkansas,14,9,2020,3843.595
arkansas,15,9,2020,3962.994
arkansas,16,9,2020,4079.642
arkansas,17,9,2020,4193.25
arkansas,18,9,2020,4307.881
arkansas,19,9,2020,4423.159
arkansas,20,9,2020,4536.573
arkansas,21,9,2020,4647.985
arkansas,22,9,2020,4757.214
arkansas,23,9,2020,4861.192
arkansas,24,9,2020,4959.709
arkansas,25,9,2020,5058.354
arkansas,26,9,2020,5156.797
arkansas,27,9,2020,5251.903
arkansas,28,9,2020,5343.677
arkansas,29,9,2020,5432.069
arkansas,30,9,2020,5513.392
arkansas,1,10,2020,5587.578
california,4,2,2020,0.6315561
california,5,2,2020,0.8320277
california,6,2,2020,1.096134
california,7,2,2020,1.444074
california,8,2,2020,1.902459
california,9,2,2020,2.506346
california,10,2,2020,3.301923
california,11,2,2020,4.350036
california,12,2,2020,5.728905
california,13,2,2020,7.536111
california,14,2,2020,9.895605
california,15,2,2020,12.96223
california,16,2,2020,16.92852
california,17,2,2020,22.03344
california,18,2,2020,28.57467
california,19,2,2020,36.91721
california,20,2,2020,47.50489
california,21,2,2020,60.8728
california,22,2,2020,77.65996
california,23,2,2020,98.622
california,24,2,2020,124.6428
california,25,2,2020,156.7446
california,26,2,2020,196.0952
california,27,2,2020,244.0108
california,28,2,2020,301.9532
california,29,2,2020,371.5193
california,1,3,2020,454.4215
california,2,3,2020,552.4566
california,3,3,2020,667.4622
california,4,3,2020,801.2609
california,5,3,2020,955.5936
california,6,3,2020,1132.045
california,7,3,2020,1331.962
california,8,3,2020,1556.366
california,9,3,2020,1805.875
california,10,3,2020,2080.619
california,11,3,2020,2380.161
california,12,3,2020,2703.439
california,13,3,2020,3048.749
california,14,3,2020,3413.77
california,15,3,2020,3795.594
california,16,3,2020,4190.807
california,17,3,2020,4595.624
california,18,3,2020,5005.994
california,19,3,2020,5417.709
california,20,3,2020,5826.527
california,21,3,2020,6228.306
california,22,3,2020,6619.084
california,23,3,2020,6995.181
california,24,3,2020,7353.311
california,25,3,2020,7690.661
california,26,3,2020,8004.967
california,27,3,2020,8294.561
california,28,3,2020,8558.373
california,29,3,2020,8795.877
california,30,3,2020,9007.018
california,31,3,2020,9192.167
california,1,4,2020,9352.034
california,2,4,2020,9487.593
california,3,4,2020,9600.017
california,4,4,2020,9690.634
california,5,4,2020,9760.88
california,6,4,2020,9812.259
california,7,4,2020,9846.295
california,8,4,2020,9864.498
california,9,4,2020,9868.37
california,10,4,2020,9859.405
california,11,4,2020,9839.074
california,12,4,2020,9808.806
california,13,4,2020,9769.984
california,14,4,2020,9723.919
california,15,4,2020,9671.837
california,16,4,2020,9614.855
california,17,4,2020,9553.964
california,18,4,2020,9490.024
california,19,4,2020,9423.781
california,20,4,2020,9355.871
california,21,4,2020,9286.836
california,22,4,2020,9217.147
california,23,4,2020,9147.224
california,24,4,2020,9077.458
california,25,4,2020,9008.213
california,26,4,2020,8939.817
california,27,4,2020,8872.575
california,28,4,2020,8806.777
california,29,4,2020,8742.698
california,30,4,2020,8680.603
california,1,5,2020,8620.756
california,2,5,2020,8563.411
california,3,5,2020,8508.825
california,4,5,2020,8457.249
california,5,5,2020,8408.941
california,6,5,2020,8364.165
california,7,5,2020,8323.194
california,8,5,2020,8286.307
california,9,5,2020,8253.791
california,10,5,2020,8225.936
california,11,5,2020,8203.033
california,12,5,2020,8185.381
california,13,5,2020,8173.283
california,14,5,2020,8167.036
california,15,5,2020,8166.114
california,16,5,2020,8169.666
california,17,5,2020,8176.619
california,18,5,2020,8185.866
california,19,5,2020,8195.83
california,20,5,2020,8205.315
california,21,5,2020,8213.135
california,22,5,2020,8217.936
california,23,5,2020,8217.65
california,24,5,2020,8208.31
california,25,5,2020,8192.545
california,26,5,2020,8168.158
california,27,5,2020,8143.091
california,28,5,2020,8120.932
california,29,5,2020,8088.569
california,30,5,2020,8045.202
california,31,5,2020,7998.182
california,1,6,2020,7947.626
california,2,6,2020,7893.534
california,3,6,2020,7828.028
california,4,6,2020,7752.052
california,5,6,2020,7664.367
california,6,6,2020,7563.931
california,7,6,2020,7459.502
california,8,6,2020,7351.163
california,9,6,2020,7239.358
california,10,6,2020,7132.544
california,11,6,2020,7032.238
california,12,6,2020,6924.362
california,13,6,2020,6808.094
california,14,6,2020,6690.244
california,15,6,2020,6570.492
california,16,6,2020,6448.679
california,17,6,2020,6334.538
california,18,6,2020,6229.375
california,19,6,2020,6119.486
california,20,6,2020,6004.622
california,21,6,2020,5889.991
california,22,6,2020,5775.623
california,23,6,2020,5661.574
california,24,6,2020,5552.496
california,25,6,2020,5449.339
california,26,6,2020,5344.29
california,27,6,2020,5236.846
california,28,6,2020,5130.617
california,29,6,2020,5025.565
california,30,6,2020,4921.687
california,1,7,2020,4822.223
california,2,7,2020,4727.929
california,3,7,2020,4633.396
california,4,7,2020,4538.126
california,5,7,2020,4444.518
california,6,7,2020,4352.527
california,7,7,2020,4262.128
california,8,7,2020,4175.46
california,9,7,2020,4093.092
california,10,7,2020,4011.483
california,11,7,2020,3930.189
california,12,7,2020,3850.702
california,13,7,2020,3772.974
california,14,7,2020,3696.97
california,15,7,2020,3624.013
california,16,7,2020,3554.54
california,17,7,2020,3486.397
california,18,7,2020,3419.19
california,19,7,2020,3353.748
california,20,7,2020,3290.027
california,21,7,2020,3227.989
california,22,7,2020,3168.366
california,23,7,2020,3111.503
california,24,7,2020,3056.267
california,25,7,2020,3002.308
california,26,7,2020,2949.978
california,27,7,2020,2899.242
california,28,7,2020,2850.064
california,29,7,2020,2802.747
california,30,7,2020,2757.571
california,31,7,2020,2714.16
california,1,8,2020,2672.205
california,2,8,2020,2631.711
california,3,8,2020,2592.655
california,4,8,2020,2555.007
california,5,8,2020,2518.755
california,6,8,2020,2484.129
california,7,8,2020,2451.33
california,8,8,2020,2420.084
california,9,8,2020,2390.141
california,10,8,2020,2361.488
california,11,8,2020,2334.107
california,12,8,2020,2307.74
california,13,8,2020,2282.586
california,14,8,2020,2259.299
california,15,8,2020,2254.532
california,16,8,2020,2252.011
california,17,8,2020,2235.706
california,18,8,2020,2221.571
california,19,8,2020,2208.751
california,20,8,2020,2197.18
california,21,8,2020,2187.783
california,22,8,2020,2180.274
california,23,8,2020,2173.988
california,24,8,2020,2168.93
california,25,8,2020,2165.101
california,26,8,2020,2161.846
california,27,8,2020,2159.329
california,28,8,2020,2159.014
california,29,8,2020,2160.726
california,30,8,2020,2163.671
california,31,8,2020,2167.897
california,1,9,2020,2173.436
california,2,9,2020,2179.438
california,3,9,2020,2186.058
california,4,9,2020,2195.184
california,5,9,2020,2206.671
california,6,9,2020,2219.542
california,7,9,2020,2233.873
california,8,9,2020,2249.716
california,9,9,2020,2266
california,10,9,2020,2282.87
california,11,9,2020,2302.706
california,12,9,2020,2325.4
california,13,9,2020,2349.763
california,14,9,2020,2375.905
california,15,9,2020,2403.909
california,16,9,2020,2432.431
california,17,9,2020,2461.612
california,18,9,2020,2494.447
california,19,9,2020,2530.875
california,20,9,2020,2569.444
california,21,9,2020,2610.312
california,22,9,2020,2653.608
california,23,9,2020,2697.636
california,24,9,2020,2742.535
california,25,9,2020,2792.113
california,26,9,2020,2846.373
california,27,9,2020,2903.523
california,28,9,2020,2963.791
california,29,9,2020,3027.374
california,30,9,2020,3092.109
california,1,10,2020,3158.133
colorado,4,2,2020,0
colorado,5,2,2020,0
colorado,6,2,2020,0
colorado,7,2,2020,0
colorado,8,2,2020,0
colorado,9,2,2020,0
colorado,10,2,2020,0
colorado,11,2,2020,0
colorado,12,2,2020,0
colorado,13,2,2020,0
colorado,14,2,2020,0
colorado,15,2,2020,0
colorado,16,2,2020,0
colorado,17,2,2020,0
colorado,18,2,2020,0
colorado,19,2,2020,0
colorado,20,2,2020,0
colorado,21,2,2020,0
colorado,22,2,2020,0
colorado,23,2,2020,6.7488
colorado,24,2,2020,13.85019
colorado,25,2,2020,25.58982
colorado,26,2,2020,39.4459
colorado,27,2,2020,59.48351
colorado,28,2,2020,78.04726
colorado,29,2,2020,101.9654
colorado,1,3,2020,132.315
colorado,2,3,2020,170.1437
colorado,3,3,2020,216.3839
colorado,4,3,2020,271.8409
colorado,5,3,2020,337.3933
colorado,6,3,2020,413.8003
colorado,7,3,2020,501.6385
colorado,8,3,2020,601.2575
colorado,9,3,2020,712.7397
colorado,10,3,2020,835.8684
colorado,11,3,2020,970.1039
colorado,12,3,2020,1114.571
colorado,13,3,2020,1268.073
colorado,14,3,2020,1429.115
colorado,15,3,2020,1595.932
colorado,16,3,2020,1766.518
colorado,17,3,2020,1938.673
colorado,18,3,2020,2110.06
colorado,19,3,2020,2278.318
colorado,20,3,2020,2441.152
colorado,21,3,2020,2596.413
colorado,22,3,2020,2742.191
colorado,23,3,2020,2876.887
colorado,24,3,2020,2999.298
colorado,25,3,2020,3108.636
colorado,26,3,2020,3204.542
colorado,27,3,2020,3287.098
colorado,28,3,2020,3356.77
colorado,29,3,2020,3414.279
colorado,30,3,2020,3460.526
colorado,31,3,2020,3496.552
colorado,1,4,2020,3523.505
colorado,2,4,2020,3542.564
colorado,3,4,2020,3554.941
colorado,4,4,2020,3561.828
colorado,5,4,2020,3564.291
colorado,6,4,2020,3563.238
colorado,7,4,2020,3559.422
colorado,8,4,2020,3553.396
colorado,9,4,2020,3545.493
colorado,10,4,2020,3535.911
colorado,11,4,2020,3524.719
colorado,12,4,2020,3511.834
colorado,13,4,2020,3497.032
colorado,14,4,2020,3479.981
colorado,15,4,2020,3460.276
colorado,16,4,2020,3437.462
colorado,17,4,2020,3411.066
colorado,18,4,2020,3380.626
colorado,19,4,2020,3345.733
colorado,20,4,2020,3306.051
colorado,21,4,2020,3261.325
colorado,22,4,2020,3211.392
colorado,23,4,2020,3156.202
colorado,24,4,2020,3095.857
colorado,25,4,2020,3030.693
colorado,26,4,2020,2961.227
colorado,27,4,2020,2888.118
colorado,28,4,2020,2812.137
colorado,29,4,2020,2734.112
colorado,30,4,2020,2654.885
colorado,1,5,2020,2575.318
colorado,2,5,2020,2496.3
colorado,3,5,2020,2418.72
colorado,4,5,2020,2343.484
colorado,5,5,2020,2271.537
colorado,6,5,2020,2203.861
colorado,7,5,2020,2141.451
colorado,8,5,2020,2085.283
colorado,9,5,2020,2036.321
colorado,10,5,2020,1995.516
colorado,11,5,2020,1963.813
colorado,12,5,2020,1942.195
colorado,13,5,2020,1931.74
colorado,14,5,2020,1933.691
colorado,15,5,2020,1949.366
colorado,16,5,2020,1977.44
colorado,17,5,2020,2016.063
colorado,18,5,2020,2062.736
colorado,19,5,2020,2114.959
colorado,20,5,2020,2162.118
colorado,21,5,2020,2211.666
colorado,22,5,2020,2256.216
colorado,23,5,2020,2297.962
colorado,24,5,2020,2331.592
colorado,25,5,2020,2364.263
colorado,26,5,2020,2389.731
colorado,27,5,2020,2410.937
colorado,28,5,2020,2429.446
colorado,29,5,2020,2441.606
colorado,30,5,2020,2446.766
colorado,31,5,2020,2446.474
colorado,1,6,2020,2440.338
colorado,2,6,2020,2427.811
colorado,3,6,2020,2404.575
colorado,4,6,2020,2371.367
colorado,5,6,2020,2330.908
colorado,6,6,2020,2283.87
colorado,7,6,2020,2233.983
colorado,8,6,2020,2182.987
colorado,9,6,2020,2132.337
colorado,10,6,2020,2085.159
colorado,11,6,2020,2042.029
colorado,12,6,2020,1999.276
colorado,13,6,2020,1956.661
colorado,14,6,2020,1915.323
colorado,15,6,2020,1874.11
colorado,16,6,2020,1832.528
colorado,17,6,2020,1795.248
colorado,18,6,2020,1762.678
colorado,19,6,2020,1729.47
colorado,20,6,2020,1695.665
colorado,21,6,2020,1662.602
colorado,22,6,2020,1630.287
colorado,23,6,2020,1598.709
colorado,24,6,2020,1569.004
colorado,25,6,2020,1541.376
colorado,26,6,2020,1513.837
colorado,27,6,2020,1486.218
colorado,28,6,2020,1459.383
colorado,29,6,2020,1433.287
colorado,30,6,2020,1407.893
colorado,1,7,2020,1383.991
colorado,2,7,2020,1361.753
colorado,3,7,2020,1339.788
colorado,4,7,2020,1317.933
colorado,5,7,2020,1296.764
colorado,6,7,2020,1276.245
colorado,7,7,2020,1256.345
colorado,8,7,2020,1237.598
colorado,9,7,2020,1220.145
colorado,10,7,2020,1203.059
colorado,11,7,2020,1186.196
colorado,12,7,2020,1169.92
colorado,13,7,2020,1154.203
colorado,14,7,2020,1139.02
colorado,15,7,2020,1124.71
colorado,16,7,2020,1111.395
colorado,17,7,2020,1098.501
colorado,18,7,2020,1085.899
colorado,19,7,2020,1073.795
colorado,20,7,2020,1062.167
colorado,21,7,2020,1050.997
colorado,22,7,2020,1040.475
colorado,23,7,2020,1030.707
colorado,24,7,2020,1021.394
colorado,25,7,2020,1012.423
colorado,26,7,2020,1003.875
colorado,27,7,2020,995.7353
colorado,28,7,2020,987.9902
colorado,29,7,2020,980.7125
colorado,30,7,2020,973.9947
colorado,31,7,2020,967.7635
colorado,1,8,2020,961.9163
colorado,2,8,2020,956.4322
colorado,3,8,2020,951.3003
colorado,4,8,2020,946.511
colorado,5,8,2020,942.0394
colorado,6,8,2020,937.9641
colorado,7,8,2020,934.3871
colorado,8,8,2020,931.1969
colorado,9,8,2020,928.2659
colorado,10,8,2020,925.5713
colorado,11,8,2020,923.1092
colorado,12,8,2020,920.7568
colorado,13,8,2020,918.5663
colorado,14,8,2020,916.8169
colorado,15,8,2020,914.7137
colorado,16,8,2020,913.0304
colorado,17,8,2020,912.4903
colorado,18,8,2020,912.167
colorado,19,8,2020,911.8923
colorado,20,8,2020,911.7521
colorado,21,8,2020,912.2122
colorado,22,8,2020,913.2002
colorado,23,8,2020,914.4571
colorado,24,8,2020,915.9938
colorado,25,8,2020,917.8134
colorado,26,8,2020,919.6324
colorado,27,8,2020,921.5107
colorado,28,8,2020,924.0687
colorado,29,8,2020,927.2343
colorado,30,8,2020,930.6678
colorado,31,8,2020,934.3841
colorado,1,9,2020,938.3897
colorado,2,9,2020,942.3126
colorado,3,9,2020,946.2059
colorado,4,9,2020,950.8653
colorado,5,9,2020,956.224
colorado,6,9,2020,961.8595
colorado,7,9,2020,967.7922
colorado,8,9,2020,974.0331
colorado,9,9,2020,980.1136
colorado,10,9,2020,986.08
colorado,11,9,2020,992.921
colorado,12,9,2020,1000.575
colorado,13,9,2020,1008.528
colorado,14,9,2020,1016.805
colorado,15,9,2020,1025.423
colorado,16,9,2020,1033.804
colorado,17,9,2020,1041.988
colorado,18,9,2020,1051.18
colorado,19,9,2020,1061.327
colorado,20,9,2020,1071.807
colorado,21,9,2020,1082.654
colorado,22,9,2020,1093.889
colorado,23,9,2020,1104.808
colorado,24,9,2020,1115.442
colorado,25,9,2020,1127.253
colorado,26,9,2020,1140.191
colorado,27,9,2020,1153.511
colorado,28,9,2020,1167.257
colorado,29,9,2020,1181.456
colorado,30,9,2020,1195.255
colorado,1,10,2020,1208.674
connecticut,4,2,2020,0
connecticut,5,2,2020,0
connecticut,6,2,2020,0
connecticut,7,2,2020,0
connecticut,8,2,2020,0
connecticut,9,2,2020,0
connecticut,10,2,2020,0
connecticut,11,2,2020,0
connecticut,12,2,2020,0
connecticut,13,2,2020,0
connecticut,14,2,2020,0
connecticut,15,2,2020,0
connecticut,16,2,2020,0
connecticut,17,2,2020,0
connecticut,18,2,2020,0
connecticut,19,2,2020,0
connecticut,20,2,2020,0
connecticut,21,2,2020,0
connecticut,22,2,2020,0
connecticut,23,2,2020,0
connecticut,24,2,2020,4.429823
connecticut,25,2,2020,9.282047
connecticut,26,2,2020,17.10225
connecticut,27,2,2020,27.57519
connecticut,28,2,2020,42.49892
connecticut,29,2,2020,57.55074
connecticut,1,3,2020,77.66721
connecticut,2,3,2020,104.2901
connecticut,3,3,2020,139.1081
connecticut,4,3,2020,184.0898
connecticut,5,3,2020,241.4907
connecticut,6,3,2020,313.9861
connecticut,7,3,2020,404.5958
connecticut,8,3,2020,516.6475
connecticut,9,3,2020,653.7185
connecticut,10,3,2020,819.5419
connecticut,11,3,2020,1017.877
connecticut,12,3,2020,1252.341
connecticut,13,3,2020,1526.201
connecticut,14,3,2020,1842.138
connecticut,15,3,2020,2201.998
connecticut,16,3,2020,2606.521
connecticut,17,3,2020,3055.108
connecticut,18,3,2020,3545.618
connecticut,19,3,2020,4074.175
connecticut,20,3,2020,4635.054
connecticut,21,3,2020,5220.683
connecticut,22,3,2020,5821.745
connecticut,23,3,2020,6427.467
connecticut,24,3,2020,7026.145
connecticut,25,3,2020,7605.751
connecticut,26,3,2020,8154.564
connecticut,27,3,2020,8661.893
connecticut,28,3,2020,9118.656
connecticut,29,3,2020,9517.804
connecticut,30,3,2020,9854.562
connecticut,31,3,2020,10126.5
connecticut,1,4,2020,10333.34
connecticut,2,4,2020,10476.73
connecticut,3,4,2020,10559.86
connecticut,4,4,2020,10587.11
connecticut,5,4,2020,10563.68
connecticut,6,4,2020,10495.27
connecticut,7,4,2020,10387.78
connecticut,8,4,2020,10247.06
connecticut,9,4,2020,10078.73
connecticut,10,4,2020,9888.118
connecticut,11,4,2020,9680.172
connecticut,12,4,2020,9459.322
connecticut,13,4,2020,9229.356
connecticut,14,4,2020,8993.483
connecticut,15,4,2020,8754.276
connecticut,16,4,2020,8513.699
connecticut,17,4,2020,8273.233
connecticut,18,4,2020,8034.02
connecticut,19,4,2020,7796.885
connecticut,20,4,2020,7562.385
connecticut,21,4,2020,7330.847
connecticut,22,4,2020,7102.434
connecticut,23,4,2020,6877.19
connecticut,24,4,2020,6655.055
connecticut,25,4,2020,6435.896
connecticut,26,4,2020,6219.536
connecticut,27,4,2020,6005.775
connecticut,28,4,2020,5794.396
connecticut,29,4,2020,5585.18
connecticut,30,4,2020,5377.909
connecticut,1,5,2020,5172.354
connecticut,2,5,2020,4968.291
connecticut,3,5,2020,4765.517
connecticut,4,5,2020,4563.877
connecticut,5,5,2020,4363.267
connecticut,6,5,2020,4163.633
connecticut,7,5,2020,3964.977
connecticut,8,5,2020,3767.37
connecticut,9,5,2020,3570.943
connecticut,10,5,2020,3375.902
connecticut,11,5,2020,3182.527
connecticut,12,5,2020,2991.171
connecticut,13,5,2020,2802.259
connecticut,14,5,2020,2616.275
connecticut,15,5,2020,2433.807
connecticut,16,5,2020,2256.601
connecticut,17,5,2020,2086.227
connecticut,18,5,2020,1924.401
connecticut,19,5,2020,1772.668
connecticut,20,5,2020,1644.713
connecticut,21,5,2020,1525.315
connecticut,22,5,2020,1421.946
connecticut,23,5,2020,1328.949
connecticut,24,5,2020,1248.132
connecticut,25,5,2020,1162.402
connecticut,26,5,2020,1085.837
connecticut,27,5,2020,1019.619
connecticut,28,5,2020,963.2346
connecticut,29,5,2020,913.3724
connecticut,30,5,2020,868.7849
connecticut,31,5,2020,829.4311
connecticut,1,6,2020,794.1538
connecticut,2,6,2020,762.1542
connecticut,3,6,2020,730.6742
connecticut,4,6,2020,699.4002
connecticut,5,6,2020,669.367
connecticut,6,6,2020,640.1168
connecticut,7,6,2020,611.9302
connecticut,8,6,2020,584.626
connecticut,9,6,2020,558.0755
connecticut,10,6,2020,532.5104
connecticut,11,6,2020,507.9567
connecticut,12,6,2020,483.7024
connecticut,13,6,2020,459.8503
connecticut,14,6,2020,436.8692
connecticut,15,6,2020,414.8664
connecticut,16,6,2020,393.8676
connecticut,17,6,2020,374.8714
connecticut,18,6,2020,357.7858
connecticut,19,6,2020,341.2464
connecticut,20,6,2020,325.2419
connecticut,21,6,2020,310.0258
connecticut,22,6,2020,295.5619
connecticut,23,6,2020,281.8132
connecticut,24,6,2020,268.9543
connecticut,25,6,2020,256.9656
connecticut,26,6,2020,245.4412
connecticut,27,6,2020,234.3397
connecticut,28,6,2020,223.7969
connecticut,29,6,2020,213.7792
connecticut,30,6,2020,204.2563
connecticut,1,7,2020,195.3294
connecticut,2,7,2020,186.9866
connecticut,3,7,2020,178.9791
connecticut,4,7,2020,171.2742
connecticut,5,7,2020,163.9494
connecticut,6,7,2020,156.9821
connecticut,7,7,2020,150.3515
connecticut,8,7,2020,144.1163
connecticut,9,7,2020,138.2698
connecticut,10,7,2020,132.6625
connecticut,11,7,2020,127.2706
connecticut,12,7,2020,122.137
connecticut,13,7,2020,117.2468
connecticut,14,7,2020,112.5859
connecticut,15,7,2020,108.1874
connecticut,16,7,2020,104.048
connecticut,17,7,2020,100.0797
connecticut,18,7,2020,96.26518
connecticut,19,7,2020,92.62686
connecticut,20,7,2020,89.15479
connecticut,21,7,2020,85.83973
connecticut,22,7,2020,82.69917
connecticut,23,7,2020,79.73187
connecticut,24,7,2020,76.88818
connecticut,25,7,2020,74.15523
connecticut,26,7,2020,71.54332
connecticut,27,7,2020,69.04589
connecticut,28,7,2020,66.65679
connecticut,29,7,2020,64.38403
connecticut,30,7,2020,62.22759
connecticut,31,7,2020,60.16162
connecticut,1,8,2020,58.17634
connecticut,2,8,2020,56.27479
connecticut,3,8,2020,54.45272
connecticut,4,8,2020,52.70552
connecticut,5,8,2020,51.03415
connecticut,6,8,2020,49.43835
connecticut,7,8,2020,47.90663
connecticut,8,8,2020,46.43185
connecticut,9,8,2020,45.01274
connecticut,10,8,2020,43.64582
connecticut,11,8,2020,42.32823
connecticut,12,8,2020,41.05778
connecticut,13,8,2020,39.83439
connecticut,14,8,2020,38.65704
connecticut,15,8,2020,38.57922
